AccountID,Fraudster
C1812207732,1
C4220042824,0
C8069912132,1
C0295876149,0
C3965552398,0
C3304924171,0
C1193420554,0
C2241090633,0
C3779229424,1
C8508081520,0
C3137164999,0
C5280733227,1
C9831619993,0
C0150707682,1
C0559833022,1
C1920236636,0
C9673516305,0
C0886080273,1
C5029882651,0
C1733098283,0
C2794347327,1
C3311185389,0
C6786260201,0
C7113260587,1
C8081769037,1
C6290337545,0
C5929726005,1
C2199057079,0
C7948580081,0
C8176534629,1
C5407272770,1
C0851555869,1
C1756535446,1
C1789825275,0
C4887820031,0
C9363001789,0
C1277931811,0
C5476237746,0
C8784408261,0
C1653224865,0
C0652472656,0
C6951318047,0
C5631572389,1
C6669438106,0
C3076005732,0
C5596443401,1
C2171192150,0
C2874996193,0
C8909285155,1
C2392414738,0
C6552296735,0
C6752401953,1
C6408894431,1
C9042827446,0
C3807213176,0
C5551840998,0
C4045012838,0
C4762807551,1
C5811310696,1
C1020071536,0
C6782046685,1
C0113514985,0
C9060260932,1
C2184282742,0
C5195836976,0
C9389873292,0
C3995916171,0
C6827339037,1
C2779765339,0
C7408096678,0
C0645544928,0
C7546477434,0
C5601720361,0
C2433120870,0
C6074458337,1
C1168702641,0
C2235294159,0
C1890302930,1
C4722732651,1
C4032483045,1
C7873851940,0
C1196983871,0
C3112105281,0
C3807220710,1
C2730763601,0
C3799176816,0
C4451082384,0
C4400119067,0
C9278697720,0
C9591341519,0
C9121046272,1
C1975146085,0
C9247273162,0
C9195250792,0
C2178674121,0
C3968200997,1
C0614499187,1
C7643528201,0
C5821637409,0
C7791084801,1
C4583366951,0
C1895867327,0
C7729301847,1
C7022314395,0
C3147107656,0
C6089910484,1
C1122508437,0
C4080019852,1
C8986924822,0
C5500728705,0
C3751685164,0
C6681847286,1
C0685089452,0
C4725498925,0
C7770335106,1
C7551032516,1
C2276727028,1
C8668327289,1
C1543065317,1
C6740131423,1
C6076240455,1
C0134689198,0
C6457121831,1
C0121530867,0
C6942804408,0
C9191022058,0
C2082984915,1
C1765779728,1
C2637918097,0
C0926644787,0
C9174308483,0
C0183259367,0
C7188114440,0
C6181064894,1
C8645790823,1
C0283432091,1
C7313593375,0
C2312377577,0
C8001386857,0
C5239810479,0
C1431421527,0
C9505137095,1
C6039322995,0
C2073593975,0
C7887699956,0
C7011144561,1
C3455349899,1
C4930992279,0
C2604909938,0
C3386722400,0
C4982609432,0
C7571762116,1
C6764114400,1
C1937259074,1
C5021506893,0
C3409833778,0
C6334045958,0
C8752445474,0
C0204864427,1
C7151440939,0
C2939919910,0
C6420833350,1
C9612165778,0
C1940737657,1
C6868063576,0
C9128332376,0
C2152219321,0
C2136777511,0
C3508336750,0
C9382467892,1
C1428365332,0
C9278314444,0
C2917671655,1
C2507697018,0
C0505974716,1
C0668176134,0
C8649849297,0
C7679510351,0
C7235560121,0
C9278354167,1
C3616595760,1
C3793607864,0
C9215981043,1
C9556925338,0
C1753826487,0
C7735070460,0
C5299816023,1
C4394241976,0
C2688333359,1
C2895366504,0
C9577979498,0
C9518148806,0
C2905087983,1
C2940969633,0
C9039630359,0
C3138893908,0
C8475191211,1
C2314564726,0
C1262108573,0
C0399048715,0
C5605423885,1
C6245630406,1
C0708332067,0
C9340710153,0
C3066360726,0
C2318163789,1
C2848253789,1
C7445299461,1
C6819817138,1
C0583636237,0
C1054456146,1
C8324213011,1
C0399360347,0
C4275869456,0
C4947881205,1
C2646687463,0
C6248361190,1
C5539217781,1
C1954429985,1
C3948768339,0
C1169220137,0
C0537600080,0
C2202918041,1
C0115523582,0
C1894335040,0
C1309106706,0
C7484141147,0
C3394342359,0
C8532311189,0
C5217691706,1
C8125551909,1
C2318547105,1
C3685972809,0
C0356276989,1
C4538219615,0
C5075699852,1
C1515827944,0
C8334884556,1
C5000550594,1
C4203747187,0
C9966071404,0
C5853624180,1
C9443976316,1
C2185612377,1
C5553135509,0
C1284486219,0
C0855299325,0
C0383222589,0
C6705844028,0
C7754823883,0
C8805614393,1
C1867474563,0
C5453148913,1
C7170179274,0
C7369048986,1
C9568655742,0
C1635626905,0
C7519801808,0
C6921324454,0
C8804712955,0
C9617972795,0
C2311906003,0
C6855777235,1
C7654775718,0
C8600179886,0
C8084941339,1
C0535341019,1
C0715722444,0
C1167549818,0
C3730362569,0
C0210059660,0
C4956155112,1
C3946639890,0
C6223148890,0
C7484895351,0
C0776000226,0
C9794111914,1
C6971267472,0
C9430030659,0
C9636011183,1
C0520117816,0
C8616801516,0
C5154186882,0
C1729085705,0
C6067923896,1
C3753584957,1
C7001671700,0
C4823193775,1
C0363697959,0
C8886470818,1
C8890988146,1
C2742290800,0
C4596055750,0
C4879409567,0
C6270571594,1
C5778434200,0
C4254973036,0
C7135938970,1
C8686410418,0
C3347883467,0
C5776644051,0
C2952727026,0
C5165550194,0
C3114664210,1
C0942224930,1
C2992635963,1
C3201527090,0
C5534026340,0
C3435130581,0
C5644678847,1
C7065306673,0
C6980931704,0
C4173305830,0
C5998478576,0
C3427399829,1
C2850600920,0
C4598178982,0
C3448411865,0
C0869022246,0
C8476061619,1
C4518677950,0
C9183706560,1
C5774312134,1
C2284511565,0
C0080838078,0
C6880815740,1
C8737485090,0
C1195666818,0
C0448341796,0
C0681079739,0
C2782662931,1
C3223208040,1
C2735995801,0
C5346606988,0
C2011338682,1
C0366908388,0
C5044663007,0
C2359397739,0
C0941871694,1
C3768626278,1
C4785007129,1
C8865708796,0
C7124512273,0
C9183828707,0
C6444077745,1
C7359908371,1
C4165106299,0
C7680031830,1
C4929659579,1
C1696634548,0
C6325251016,0
C1640602745,0
C2841063528,0
C5640264631,0
C6664612617,1
C9118830213,1
C6292329135,1
C2338097252,0
C1104410117,1
C5192256120,0
C1185529902,0
C0230897368,1
C3293731875,0
C8287584106,0
C6041006296,1
C9495337840,1
C6558488380,0
C1746463529,0
C5964352817,1
C2548874163,0
C5512619427,0
C6757847781,0
C4063374006,0
C3209876367,0
C6672554170,0
C4947423943,0
C0976692011,0
C1317960886,0
C9118298429,0
C3333850599,1
C7688708594,0
C5477218013,0
C8021401513,1
C3117186567,0
C9717548773,1
C2250548154,0
C6906808627,0
C2708506266,1
C9007183980,0
C8253030815,0
C1846297763,0
C0905975394,1
C3888560713,0
C6663704205,0
C4648630349,0
C1158968261,1
C6562388640,1
C2550697658,0
C4338634515,1
C7711720735,1
C9821591853,1
C2683655875,1
C0494510428,0
C3170216746,1
C5054237381,0
C2527012130,0
C6994113007,1
C1806913516,0
C0811048288,1
C3747608739,1
C7504514511,0
C7681632314,0
C6686222458,1
C7408267630,0
C6831796859,0
C1550733570,0
C2016322623,1
C0138933220,0
C5662391103,1
C6373172622,0
C1207407775,0
C3764948438,0
C4891432190,0
C7815818933,1
C8850158659,0
C9621993470,1
C5777751596,1
C7751132985,0
C5774548196,0
C0465876046,0
C2187232374,0
C8394481982,1
C1315865590,0
C9464371530,0
C8599638254,0
C2290856056,0
C4787714135,1
C2517391655,0
C9161377105,1
C3769235305,1
C2864396929,0
C3227835174,0
C1288796086,0
C2569466802,1
C0607628359,0
C6233609468,0
C0901540233,1
C7314778953,1
C9196557198,1
C7917361821,0
C5281663171,0
C7298666542,1
C3949559960,0
C0192567314,1
C5781042290,0
C4013493997,1
C2166998856,0
C0866839753,0
C3887706420,0
C2405607050,0
C7285181077,0
C1025213877,0
C7855618182,1
C5686205915,0
C2788375827,1
C8305419827,0
C6773049881,0
C3615906871,1
C5313806981,0
C9697569836,0
C9349324721,1
C4408140532,0
C6290959393,1
C3221908098,0
C1388639224,0
C0049651165,1
C3551781853,0
C9044887647,1
C5666517386,0
C6306307038,0
C5943092516,1
C6088354741,0
C4768210250,0
C8457142630,1
C3226567350,0
C9106013517,0
C2622010807,0
C5693371457,0
C6400030100,1
C9756294793,0
C5864978321,1
C9302253659,1
C4457500447,0
C3553838365,1
C6242745977,1
C9267598366,1
C4702013710,0
C7875101221,0
C3582375054,1
C0921193156,0
C8029714125,0
C3390441085,0
C8213176385,0
C0641137272,1
C7768252689,0
C6789917374,0
C2932323165,1
C6879942951,1
C7120033526,0
C2890576162,1
C3576519110,1
C3493379550,0
C0660229850,0
C5883545833,0
C4935773339,0
C2645761285,1
C0474867578,0
C1075482619,1
C7637798844,0
C3645600429,0
C1960796524,1
C0659231372,1
C3472180917,0
C0373760724,0
C3884033408,0
C9962200803,1
C4857166044,0
C1416942393,1
C6842584397,1
C0560322306,0
C0423450963,1
C7796280526,0
C6910491202,0
C2121209268,0
C3215203877,0
C2002706775,0
C5248727601,0
C9345181510,0
C7359715015,0
C8190307414,1
C9587574128,1
C3093113907,0
C1420554670,1
C3461248769,1
C8687875241,0
C9280214765,1
C8166035386,0
C3284475067,0
C7382596396,0
C4306375382,1
C5666352850,0
C5152730569,0
C6105519835,0
C7510959819,1
C2088094743,1
C9970767278,0
C5582573970,1
C6176405535,1
C2625524046,0
C1827339930,0
C0596311101,0
C5315470376,1
C0821025881,1
C2095142960,0
C0033971183,1
C5532207347,0
C0748776958,1
C3712614527,1
C3232116244,0
C6562718202,0
C5682161032,0
C8038118095,1
C7484403118,0
C9163626081,1
C8602508269,0
C5253121444,0
C0775621548,1
C5047952604,1
C6154624004,1
C0552444439,0
C5717803372,1
C8866933433,0
C0279508480,1
C8012777311,0
C3356147702,1
C8732771576,0
C3016446876,1
C4721995667,1
C2130283494,0
C3283206556,0
C0556753215,0
C1290021382,0
C5425478345,1
C7892101566,1
C4681311807,0
C7037542512,1
C2823163541,0
C6839402793,0
C0700250505,1
C5286189499,0
C3721364995,0
C5870624540,0
C4358312156,0
C1687099411,0
C5320655080,1
C0254185211,0
C5025907829,0
C1550559825,1
C3092761042,0
C1219503792,0
C3148887771,1
C1146822145,0
C4984593160,0
C0550249092,0
C2980965978,1
C9430628183,0
C8960609688,0
C1803178209,1
C0186837290,0
C9626909303,0
C8640929812,0
C2406518607,0
C7952132066,1
C3215354081,1
C2713246626,1
C0385166330,0
C5270789598,0
C4869121278,0
C7660515481,1
C7929412790,1
C6502052164,0
C3633954805,0
C6168145762,0
C1344931194,0
C0925744670,0
C9071932906,0
C4258613053,0
C6807549642,0
C6052876684,1
C1538089461,0
C9241103428,0
C1049487384,1
C1364280365,0
C7830818651,0
C4070623630,1
C9970104104,0
C2765974036,0
C8871842946,0
C6653272922,0
C0365610540,1
C6043091552,1
C1621514350,1
C1348492540,0
C5185805132,1
C6705852565,1
C9770219777,1
C8413684121,0
C9834572051,0
C5826679971,0
C7505251808,0
C0692436157,0
C4970659810,1
C5623489959,1
C0217975481,1
C8532743210,1
C3550727587,0
C4505532402,0
C3888713940,0
C8363993442,0
C8670015401,0
C9403084925,0
C1410428475,1
C7740541021,0
C0787407377,1
C3119325938,1
C6132880353,0
C9882724791,0
C1360538291,1
C0172181545,0
C0613947659,0
C5505721188,0
C0309602887,1
C1860817100,0
C9097000084,0
C0946302813,0
C7673687063,0
C2666635350,0
C2814712161,0
C1630570619,1
C9923487477,0
C3592825743,1
C3570155003,1
C3142453832,0
C9325610572,0
C7305791222,0
C4086197601,1
C2839227615,1
C4763537201,0
C5968410227,1
C7791847757,0
C1078772283,0
C2867966280,1
C2420555074,0
C4331039893,0
C7588067165,0
C3944380674,0
C3444321164,1
C1433073821,0
C5059227163,1
C3870362136,1
C0153164422,0
C5505711681,1
C2786744854,0
C5954735973,0
C8564463670,0
C0773341631,1
C0535326355,0
C1653902963,1
C1581576187,0
C4098972639,1
C4395890568,0
C0545032676,0
C2224610361,0
C3272280452,1
C9857879510,0
C9827344337,0
C6517259725,1
C6055800084,1
C8944667053,0
C1834510826,1
C9068953819,1
C6607591347,0
C6839934887,1
C3418052945,0
C8155678667,1
C5007153708,0
C8783397421,0
C7995925916,1
C2328937416,1
C0032132566,0
C4121447802,0
C6121198804,1
C1238544112,1
C5697841692,1
C1279077778,1
C1434104478,1
C7997460881,0
C8650795632,0
C3776307207,0
C1297453361,1
C1025787676,1
C2853440317,0
C5782657116,1
C7871802045,1
C7142440524,1
C0761901175,0
C1603185512,0
C2697234628,0
C4214961139,0
C1407802025,0
C9731223835,1
C8053808612,0
C2398976671,0
C2135543344,1
C0031594340,0
C5414978504,1
C7403962513,1
C6219713521,0
C2187043434,1
C5035102264,1
C2831397457,1
C9394901488,1
C7719609743,0
C7778355596,0
C1623851048,0
C1495671677,1
C4381639576,0
C7419781914,1
C3408270849,1
C2280446343,0
C5862374264,0
C6371066397,1
C2141592636,1
C2139256642,0
C6150327962,0
C8282722796,1
C0889319455,1
C0922601138,1
C3185401291,0
C0548612010,0
C4404482454,0
C1745545676,1
C1822361765,1
C9416525034,1
C4019443653,0
C7989953603,1
C2507520404,1
C4501064575,1
C4945319519,1
C1694769396,0
C2714628425,0
C4891929727,1
C4044793569,0
C8822955065,1
C4158314116,0
C6069317791,0
C3632838430,1
C9405864388,1
C8673964346,0
C7409110062,0
C8506670254,1
C8979128408,0
C5483586834,0
C5280024677,1
C2986892193,1
C1099362849,1
C5763157976,0
C9690403050,0
C6404748276,1
C7880932571,1
C0043134634,0
C4052462072,0
C1967420849,1
C2851346953,0
C6834673046,0
C1610175836,0
C2615050754,0
C0389426645,1
C0549850311,0
C8866761439,1
C0959480934,0
C7221633728,1
C0940864325,1
C8957304081,1
C0425120187,0
C6406724570,0
C6593295560,0
C3432267145,0
C1615920481,0
C9405078552,1
C2236752765,1
C8019696206,0
C5789166885,1
C4304463742,1
C3055363104,1
C4882889037,0
C3573184235,1
C1430250201,1
C6493700056,0
C6652776018,0
C8419987315,1
C7408895105,0
C2448499985,0
C0437110541,0
C5090133036,0
C7776689939,0
C9644303790,0
C9262856377,1
C6626557762,0
C6852830469,1
C8538154237,0
C9547635231,1
C9284116696,0
C3976841533,1
C7574035905,0
C9154314070,0
C1390775006,0
C5286857962,0
C9292703804,1
C5121075446,0
C4791036606,0
C4130638070,0
C3823917885,1
C0375517612,1
C1999419581,1
C2088387757,0
C8830201433,1
C8281343629,1
C1005028622,1
C5631719152,0
C0601865656,1
C5730202142,1
C9473470272,0
C5479994869,1
C7076534143,0
C6377013729,0
C7179090019,0
C0293582696,1
C4996890169,0
C1696871117,0
C9076433446,1
C6827216381,0
C3593929623,1
C7003134320,1
C1965486316,1
C1438794272,1
C6373152183,1
C3088057699,1
C1888771376,1
C7207764420,0
C7855486745,1
C1631058069,0
C3562281082,0
C3614620422,1
C5772563435,1
C6630928104,0
C0696244267,1
C3059750404,1
C6662226766,0
C7841868080,1
C2086637674,0
C3358198780,0
C9055918607,1
C1171343290,0
C7110697499,1
C9575581837,1
C1995584908,1
C7158004719,1
C9551453463,0
C1189120921,0
C6501356281,0
C5625503234,0
C6344512290,1
C0108380234,1
C1096026066,0
C1223385362,0
C8744905946,0
C7538259714,0
C4791273410,1
C7134017441,1
C1057760060,1
C5881735841,1
C0467941851,1
C2191830224,1
C1695264158,0
C3388492885,1
C3510982840,1
C5402314138,1
C5363404437,1
C9001921406,0
C6713499666,0
C5035843053,1
C8997788005,0
C2685686718,1
C6958156530,1
C6517918377,1
C6636577576,0
C6694355157,0
C2056158788,0
C3080330400,0
C5896098127,0
C5951879774,0
C9883020795,1
C5572864353,0
C5182252239,0
C5095954406,0
C4328127986,0
C8341376132,0
C6079720907,1
C7110097170,1
C2856972746,0
C4461979227,1
C4481787994,0
C9850316374,0
C4691351748,1
C4725347941,0
C7999782675,0
C2793531178,0
C5068071093,0
C6899060736,0
C9488417958,1
C0794408422,0
C9051877341,0
C8030550599,0
C7412013048,1
C5340922676,0
C9538161379,1
C2396923213,0
C1660438064,1
C2871757635,1
C7336603258,0
C2126550604,0
C1558851668,0
C7954822111,0
C4143835415,0
C3264054146,0
C7414011379,1
C9873165928,0
C7695959372,1
C6933539352,0
C4112605007,1
C8245016639,1
C6521789700,1
C7944274223,0
C2177898232,0
C2825670193,1
C1177086286,1
C2641467219,0
C4196136805,1
C4306443212,0
C5083585216,0
C2308706224,0
C8327838083,0
C9399913294,0
C9336028239,0
C5779399584,0
C1188838099,0
C3889494744,1
C1089424102,0
C9581918149,1
C8286896486,0
C8239364863,1
C9774408967,1
C7129711288,0
C2466953270,0
C3859649165,1
C0165530799,0
C0966868155,1
C1928595349,0
C6920201123,0
C5308318484,1
C2491918032,1
C6896772998,0
C5956926296,0
C3111194783,1
C6039190403,0
C7672593419,0
C0317412363,1
C4455062168,1
C3894813777,1
C0328300455,0
C7894985360,0
C9338121276,1
C4242123507,1
C0127405457,1
C5790963181,1
C1358028513,0
C2989575693,0
C8085856085,0
C2879308486,0
C3186346557,0
C0024197350,0
C3639557816,1
C9712672151,0
C2548493536,0
C2776826351,0
C9265925696,1
C9845166114,1
C1818206250,1
C7029223911,1
C1297411656,1
C4585260600,1
C2333727956,0
C6727861478,0
C2089804350,1
C1829599720,0
C7150771778,1
C4967626925,1
C3750180196,1
C6825907479,0
C5264238124,0
C2003478356,0
C7202009052,0
C3234357695,1
C3122817472,1
C9915594600,1
C2134941858,0
C8368771231,0
C6772498748,1
C3523376324,0
C8159928156,1
C3733694161,1
C9415127044,0
C8558282134,0
C0056949540,1
C8207734379,1
C0367037907,1
C5859718716,1
C0756106282,1
C1681746308,0
C6750175597,0
C6934955471,0
C6128497181,1
C7395172660,1
C8343715567,1
C6161202724,0
C5987214207,0
C7884609098,0
C4903639003,0
C1128904300,1
C6527278746,1
C6288358512,0
C4914481522,0
C0533964308,0
C9113661197,1
C1808160086,1
C6910845551,1
C6806334609,0
C6527111743,1
C9640041016,1
C7027951004,1
C6267749292,1
C4411745817,1
C3677897198,1
C2720435290,0
C6743645186,1
C8846832701,1
C4975421291,0
C1617517191,0
C6637480597,0
C3691781713,1
C4195771364,1
C1048845216,1
C5284209569,0
C6530443275,1
C4146979450,0
C8630531609,0
C9002229476,0
C4465701314,1
C4575747488,1
C5186398876,1
C4347159779,0
C1202635501,0
C3491200706,0
C9830293432,0
C9766009217,0
C2045427043,1
C3578174770,1
C4416902179,0
C1099908688,0
C7162552969,1
C1765639903,1
C7558985190,0
C2561004412,1
C8891490410,1
C5612763069,1
C1928885530,0
C0599421069,1
C6297709260,1
C0585896684,1
C0547886251,0
C4299222931,1
C5157416041,0
C0614155355,0
C3505041571,0
C6650851042,0
C9375450080,0
C4381148104,0
C4915369459,1
C5425606175,1
C9522055389,0
C5419800871,1
C2206687486,0
C5522125790,0
C9527794459,0
C7992191946,0
C4909827026,1
C3046931946,0
C8408287930,1
C2649923598,1
C2985170098,0
C0765864504,1
C9007335228,0
C1731242451,0
C4117605783,1
C2701612745,0
C0854412837,0
C4861302491,1
C3737741141,0
C8328696332,0
C0763641674,0
C5240204389,1
C3344099190,0
C9789158997,0
C7977820779,0
C0909506472,0
C5819082503,1
C9946050367,0
C3089298320,1
C6920591269,0
C3035163893,0
C5808666596,0
C4961727655,0
C8988244789,0
C6784897477,1
C3834343667,0
C5414879701,0
C1219726129,0
C6348429248,0
C7461593029,0
C4581746819,0
C4904187604,0
C0144247660,1
C5872328696,1
C3954595335,0
C9637349956,1
C9794540519,1
C6201906639,0
C9168270167,0
C2585756984,0
C0534717502,0
C3410857671,1
C4787258623,0
C2188496491,1
C5021128072,1
C7953475214,1
C5673132432,1
C2748779018,0
C1252245471,0
C3073142130,1
C4084663624,1
C7265064876,0
C2515381741,0
C3244884513,1
C4844424542,1
C5405053299,0
C8318202881,0
C8468354446,0
C3842149607,0
C7754047979,0
C4199994754,0
C5614414628,0
C4855665256,0
C2803567275,0
C2768295640,0
C5891343999,0
C2330268549,0
C2624533150,0
C6698960732,0
C9172029988,1
C7906166964,0
C1224669437,0
C0133774250,1
C9063114144,0
C6544555253,1
C3863404878,1
C3190648030,1
C4082219744,0
C6479890674,1
C6680649545,1
C7676612787,1
C5343585654,0
C2290272555,1
C9971298496,0
C9976193335,0
C5249025826,0
C8259077512,1
C1527926760,0
C4570054550,0
C0309475067,1
C1415778669,1
C1573692938,1
C5185777826,0
C2996960276,1
C5207204293,0
C7902697792,0
C9818620473,1
C4076383644,0
C4957113934,0
C3950092176,1
C0285833099,0
C7587994261,0
C5546243300,1
C9614527849,0
C0369328026,0
C5062906384,1
C6422610597,0
C9562024317,0
C0702078136,1
C0784318498,0
C8709173801,1
C9736514794,1
C3856770696,0
C4837822418,1
C3006628678,1
C7347000679,1
C6806800081,0
C0515041425,0
C3591327635,1
C8903111040,0
C8178098963,0
C5695859792,0
C7588458147,0
C1659779401,0
C0956072233,0
C1961910062,1
C1071630464,1
C8077750895,0
C3561367881,1
C4101996955,1
C7288354122,1
C8669497262,1
C2508315048,1
C1671937150,1
C2606395429,1
C3656810432,1
C3085638876,1
C4904844204,0
C9557109674,1
C4492424428,0
C1162248179,0
C6505022825,0
C8697778067,0
C2303975560,0
C4126823871,0
C1632064814,0
C9824230930,0
C3298913245,1
C6242577285,1
C3203602653,0
C2329896730,1
C5179968924,0
C9870986118,1
C6043474209,0
C9571433742,0
C4691020307,0
C2093519926,1
C6373530810,1
C5034530557,1
C5359454601,1
C8917383661,0
C8214810120,0
C6133796357,1
C1108337054,0
C0218881007,0
C8074667755,0
C8242761215,1
C2758748745,1
C2363470725,0
C8848324094,0
C0024549246,0
C0423348579,0
C8423581030,1
C0714951335,1
C1645359275,1
C5979243236,1
C6543254367,1
C0202151497,0
C1789105714,1
C1801058461,0
C4048042157,0
C5082047808,0
C7562147595,0
C6072572404,0
C5973016240,0
C6033556617,1
C0774183695,1
C1925514573,0
C1181730218,1
C7739453852,0
C6222457638,0
C6200288067,1
C2748962627,1
C5371804675,1
C4102164166,0
C1609201120,0
C2339529262,0
C0584513904,1
C3481343167,1
C2110072375,0
C9081234625,0
C6891562019,0
C3242581774,0
C3343060493,1
C2104911082,1
C0496547139,1
C6564529383,0
C7451703927,1
C1828272162,1
C7761395116,0
C7824388001,0
C9979952688,0
C9523697911,0
C4894658578,1
C5955648890,0
C4400696362,1
C2714152240,1
C5221866554,1
C7304174292,0
C2147794550,1
C7757039041,0
C5970486433,0
C0934370874,0
C5724027871,0
C1025804764,0
C8871782232,0
C2941516185,1
C6594712199,0
C2881196936,0
C2305876626,0
C6172950320,0
C1794923240,0
C9088344843,0
C5176605694,0
C2894480497,1
C8727920343,0
C9311285124,1
C7796033812,0
C4573257842,0
C1524177782,0
C7765894443,0
C6432784451,0
C1524324519,0
C5273088311,0
C9179666541,0
C8628422778,1
C3002866033,0
C8231926648,1
C7349108082,1
C7648835055,0
C8952720931,1
C0678152123,0
C4355822782,1
C3657185557,0
C7598294560,0
C5015108851,0
C9006826761,1
C1919286224,0
C7519047052,0
C2344434211,1
C7826090279,1
C0918328031,0
C9832716266,0
C7362083679,0
C6768789202,1
C3996486616,1
C4797354728,1
C9873526339,1
C1318864984,0
C5374317631,1
C7790150795,1
C2377317561,1
C2509530693,1
C1497780105,0
C7100376788,0
C0583970174,0
C7044465691,1
C2677530720,0
C8601879633,0
C6369968958,0
C5700518921,0
C0978950489,0
C6890577191,1
C3465135055,1
C5913249492,1
C1848468916,0
C9904548303,1
C6753102751,1
C2031776666,1
C9826902943,1
C2665704223,1
C7791775126,1
C8482473202,1
C9163718367,0
C7481781471,0
C5186182391,0
C1440600374,1
C5381587964,1
C9879433674,1
C9576875361,0
C6043212766,0
C9562750334,0
C2386493340,0
C7538057160,0
C6964522898,0
C4612719457,1
C6132676807,1
C4813387762,0
C8549655323,0
C3580588228,0
C9136380621,1
C1781951975,1
C7486442229,0
C8858318187,1
C4394544528,0
C8288680647,1
C5248785879,0
C0511207619,0
C9409691006,0
C3461354679,1
C1116842978,0
C0628699798,0
C5865859180,0
C9739039602,1
C8954154326,0
C5688197280,0
C6483909618,0
C6784403745,1
C1224088472,1
C7024265657,0
C8934844445,0
C5085886874,0
C9803171260,0
C5072301955,0
C6267352855,0
C3847146003,0
C5738799929,1
C3359033125,0
C0367385291,1
C7686177639,0
C7501607762,0
C1596549183,1
C4301009388,0
C2653147038,0
C8296989221,0
C2499286734,0
C8398061435,0
C8746287554,1
C7951713434,1
C4060897046,1
C1958712320,1
C9585035080,0
C7574589989,1
C3016764078,0
C1918355421,0
C7946518339,1
C7355015530,1
C9075261142,0
C6815362463,1
C4804090251,1
C7761589863,1
C2606562324,0
C1153383115,0
C1758211813,0
C8904939021,1
C1311180917,0
C1524850415,0
C6296253573,0
C3637702866,1
C3806484973,1
C2270858569,0
C4569740780,0
C1296199034,1
C7789688126,1
C1593581962,1
C5456012622,1
C0744925028,0
C7091827300,0
C1544753485,0
C6907112808,1
C3505265654,0
C4385850700,0
C2898727518,0
C2340269102,0
C7253188140,1
C0404322971,0
C3764594861,1
C2835046349,1
C3481400470,0
C1093089642,0
C4916162918,1
C2200561547,0
C9883368681,0
C3775777706,0
C4626341305,0
C5277418463,1
C8539797542,0
C0867727234,1
C0033443352,0
C1869274359,0
C1526011263,0
C6084910519,0
C2072414767,1
C6261985728,1
C6546686242,0
C8967874674,1
C1540325046,1
C0342257466,0
C4262388915,0
C7213329585,0
C8331203886,1
C2151484772,0
C4235181588,1
C3347136260,1
C0310902588,1
C8664404922,1
C3754245576,1
C1870667974,1
C7380863606,1
C0104600882,0
C5431002014,1
C1131175403,0
C1323765558,1
C4966657913,0
C4824806929,0
C5757125057,1
C9640286060,1
C3423336592,0
C6592078140,1
C0099927956,0
C8464967406,0
C5927093118,0
C2873406403,0
C0499827389,0
C2786835159,0
C0537581645,0
C0890333616,0
C5339057350,1
C8678856473,0
C1157379963,0
C4042965588,0
C9020614074,0
C7413092767,0
C2909075146,0
C6509552592,0
C4235527828,0
C2190710342,0
C7999516270,0
C2925855016,0
C6495060700,0
C6132245931,1
C9393320105,1
C4109076059,0
C6211179664,1
C4599024437,0
C1433691653,1
C0649440564,0
C2419279564,0
C2177781771,1
C0737430812,0
C3625419111,1
C8347436921,0
C9212807521,1
C3610517232,0
C7382674515,1
C5067838661,0
C4663148116,1
C8665034480,0
C1601697912,0
C0122496669,0
C8919774569,1
C2216056737,0
C9738242251,1
C6509904121,1
C0393158051,1
C2253705354,0
C1176081249,0
C3495587510,0
C3160490263,0
C8208255198,1
C4883321719,1
C0975948453,1
C3613885598,1
C6104481724,1
C2037948818,1
C7606102491,0
C1949863878,1
C7894666644,1
C2126774165,1
C7514437997,1
C6389093952,1
C7378771879,1
C9390996990,1
C5445562352,1
C0030079324,0
C0544643940,1
C1765292951,0
C6042328150,0
C2206452209,1
C9624714007,1
C2066216588,0
C2438575020,0
C5583362658,1
C1721705633,0
C1804143286,0
C4104251958,0
C4320691776,0
C4126604518,0
C3534967921,1
C3348072266,0
C7784840731,1
C4563714210,1
C7001967515,0
C0069277137,0
C0456381958,0
C7878096439,1
C0364761185,0
C1679414517,1
C7439147463,0
C4550237696,0
C7084021770,0
C1375885953,0
C1960477342,1
C5712161011,0
C1230894613,1
C8113366210,0
C3721104065,0
C0362361238,1
C6786239253,0
C0963366620,0
C9432155554,0
C1826115106,1
C3390986795,1
C7545097982,0
C6539155097,1
C1490537840,1
C2818376323,1
C8596729792,1
C0310473046,0
C0668785858,0
C4620402094,0
C6930356092,1
C1384523361,1
C6496770565,1
C5232423020,0
C3818167932,0
C9334440278,0
C6667497185,1
C8959472395,1
C5472795881,0
C6294420017,0
C3615428471,1
C8851797831,0
C2321532404,1
C0906528343,0
C4012760193,0
C6537758620,1
C4584875538,1
C8845303698,0
C0568321312,0
C3040313468,0
C4693281689,0
C0500453169,1
C0785333475,0
C1194904224,1
C7865920961,0
C8833178122,0
C6426190954,0
C7290005105,1
C7834601853,0
C3165599564,0
C3951233319,0
C7993489017,1
C1400785716,1
C4246450321,0
C6248151752,1
C9714941108,0
C2200434977,1
C5421333024,1
C5152800879,0
C2092372948,0
C9081663554,1
C9561483983,0
C2369928403,0
C9637185292,1
C4497512584,0
C4772805300,0
C7356573865,1
